FECHA,COVID_LLAMADOS,CASOS_SOSPECHOSOS,CASOS_DESCARTADOS_COVID,CASOS_TRASLADADOS,CASOS_DERIVADOS,LLAMADOSAVG,SOSPECHOSOSAVG,DESCARTADOSAVG,TRASLADADOSAVG,DERIVADOSAVG,%SOSPECHOSOS,%DESCARTADOS,%TRASLADADOS,%DERIVADOS,%SOSPECHOSOSAVG,%DESCARTADOSAVG,%TRASLADADOSAVG,%DERIVADOSAVG
2020-07-08,547,36,511,5,19,430.0,73.57142857142857,356.42857142857144,1.5714285714285714,12.714285714285714,0.06581352833638025,0.9341864716636198,0.009140767824497258,0.03473491773308958,0.17109634551495015,0.8289036544850499,0.003654485049833887,0.029568106312292355
2020-07-09,304,41,263,1,6,417.7142857142857,69.14285714285714,348.57142857142856,1.5714285714285714,10.428571428571429,0.13486842105263158,0.8651315789473685,0.003289473684210526,0.019736842105263157,0.1655266757865937,0.8344733242134063,0.003761969904240766,0.02496580027359781
2020-07-10,219,22,197,1,7,412.85714285714283,54.285714285714285,358.57142857142856,1.4285714285714286,10.428571428571429,0.1004566210045662,0.8995433789954338,0.0045662100456621,0.0319634703196347,0.13148788927335642,0.8685121107266436,0.0034602076124567475,0.025259515570934258
2020-07-11,372,126,246,1,5,418.57142857142856,57.57142857142857,361.0,1.5714285714285714,10.857142857142858,0.3387096774193548,0.6612903225806451,0.002688172043010753,0.013440860215053764,0.13754266211604096,0.8624573378839591,0.003754266211604096,0.025938566552901027
2020-07-12,259,21,238,1,4,359.42857142857144,60.714285714285715,298.7142857142857,1.0,10.142857142857142,0.08108108108108109,0.918918918918919,0.003861003861003861,0.015444015444015444,0.16891891891891891,0.831081081081081,0.0027821939586645467,0.028219395866454687
2020-07-13,677,42,635,0,20,337.57142857142856,66.14285714285714,271.42857142857144,1.0,12.0,0.0620384047267356,0.9379615952732644,0.0,0.029542097488921712,0.19593736775285653,0.8040626322471436,0.002962336013542108,0.035548032162505294
2020-07-14,552,115,437,2,15,327.85714285714283,67.85714285714286,260.0,1.4285714285714286,12.428571428571429,0.20833333333333334,0.7916666666666666,0.0036231884057971015,0.02717391304347826,0.2069716775599129,0.7930283224400873,0.004357298474945534,0.03790849673202615
2020-07-15,133,58,75,1,14,280.7142857142857,55.714285714285715,225.0,1.4285714285714286,13.428571428571429,0.43609022556390975,0.5639097744360902,0.007518796992481203,0.10526315789473684,0.1984732824427481,0.8015267175572519,0.005089058524173028,0.04783715012722646
2020-07-16,151,79,72,1,19,251.14285714285714,57.714285714285715,193.42857142857142,2.0,14.285714285714286,0.5231788079470199,0.4768211920529801,0.006622516556291391,0.12582781456953643,0.22980659840728102,0.770193401592719,0.007963594994311717,0.056882821387940846
2020-07-17,151,34,117,4,10,168.71428571428572,60.142857142857146,108.57142857142857,2.4285714285714284,13.571428571428571,0.2251655629139073,0.7748344370860927,0.026490066225165563,0.06622516556291391,0.35647756138865366,0.6435224386113463,0.01439458086367485,0.08044030482641829
2020-07-18,42,41,1,1,12,99.14285714285714,53.0,46.142857142857146,2.5714285714285716,13.142857142857142,0.9761904761904762,0.023809523809523808,0.023809523809523808,0.2857142857142857,0.5345821325648416,0.46541786743515856,0.025936599423631128,0.13256484149855907
2020-07-19,52,35,17,5,10,98.28571428571429,62.714285714285715,35.57142857142857,2.7142857142857144,13.142857142857142,0.6730769230769231,0.3269230769230769,0.09615384615384616,0.19230769230769232,0.6380813953488372,0.36191860465116277,0.027616279069767442,0.13372093023255813
2020-07-20,100,59,41,3,15,81.0,55.57142857142857,25.428571428571427,2.7142857142857144,12.0,0.59,0.41,0.03,0.15,0.6860670194003528,0.31393298059964725,0.03350970017636684,0.14814814814814814
2020-07-21,65,65,0,3,12,75.42857142857143,66.71428571428571,8.714285714285714,2.4285714285714284,11.571428571428571,1.0,0.0,0.046153846153846156,0.18461538461538463,0.8844696969696969,0.11553030303030301,0.032196969696969696,0.1534090909090909
2020-07-22,127,126,1,2,14,72.57142857142857,63.857142857142854,8.714285714285714,2.2857142857142856,10.142857142857142,0.9921259842519685,0.007874015748031496,0.015748031496062992,0.11023622047244094,0.8799212598425197,0.12007874015748031,0.031496062992125984,0.13976377952755906
2020-07-23,30,29,1,1,11,67.42857142857143,61.142857142857146,6.285714285714286,1.5714285714285714,9.0,0.9666666666666667,0.03333333333333333,0.03333333333333333,0.36666666666666664,0.9067796610169492,0.09322033898305085,0.023305084745762712,0.13347457627118645
2020-07-24,112,112,0,2,7,66.85714285714286,66.42857142857143,0.42857142857142855,1.5714285714285714,8.0,1.0,0.0,0.017857142857142856,0.0625,0.9935897435897436,0.006410256410256409,0.023504273504273504,0.11965811965811965
2020-07-25,22,21,1,0,2,62.57142857142857,62.142857142857146,0.42857142857142855,1.1428571428571428,7.571428571428571,0.9545454545454546,0.045454545454545456,0.0,0.09090909090909091,0.9931506849315069,0.00684931506849315,0.0182648401826484,0.12100456621004566
2020-07-26,16,16,0,0,2,48.57142857142857,48.142857142857146,0.42857142857142855,1.0,8.0,1.0,0.0,0.0,0.125,0.9911764705882354,0.008823529411764706,0.020588235294117647,0.16470588235294117
2020-07-27,96,96,0,3,8,100.0,48.142857142857146,51.857142857142854,1.0,7.714285714285714,1.0,0.0,0.03125,0.08333333333333333,0.4814285714285715,0.5185714285714286,0.01,0.07714285714285714
2020-07-28,35,35,0,0,9,167.14285714285714,46.142857142857146,121.0,0.8571428571428571,7.857142857142857,1.0,0.0,0.0,0.2571428571428571,0.2760683760683761,0.7239316239316239,0.005128205128205128,0.04700854700854701
2020-07-29,29,28,1,1,17,213.0,51.857142857142854,161.14285714285714,0.8571428571428571,8.857142857142858,0.9655172413793104,0.034482758620689655,0.034482758620689655,0.5862068965517241,0.24346076458752514,0.7565392354124748,0.004024144869215291,0.04158283031522468
2020-07-30,390,29,361,1,9,265.14285714285717,53.0,212.14285714285714,1.0,9.428571428571429,0.07435897435897436,0.9256410256410257,0.002564102564102564,0.023076923076923078,0.19989224137931033,0.8001077586206896,0.0037715517241379308,0.0355603448275862
2020-07-31,582,98,484,1,8,363.85714285714283,44.857142857142854,319.0,0.7142857142857143,10.0,0.16838487972508592,0.8316151202749141,0.001718213058419244,0.013745704467353952,0.12328229289360032,0.8767177071063997,0.0019630938358853557,0.027483313702394978
2020-08-01,343,61,282,0,9,468.0,45.714285714285715,422.2857142857143,1.2857142857142858,11.142857142857142,0.17784256559766765,0.8221574344023324,0.0,0.026239067055393587,0.09768009768009768,0.9023199023199023,0.0027472527472527475,0.023809523809523808
2020-08-02,381,24,357,1,6,568.8571428571429,46.42857142857143,522.4285714285714,1.1428571428571428,11.428571428571429,0.06299212598425197,0.937007874015748,0.0026246719160104987,0.015748031496062992,0.08161727774987443,0.9183827222501255,0.002009040683073832,0.02009040683073832
2020-08-03,787,39,748,1,12,606.2857142857143,46.57142857142857,559.7142857142857,1.2857142857142858,11.857142857142858,0.04955527318932656,0.9504447268106735,0.0012706480304955528,0.015247776365946633,0.07681432610744579,0.923185673892554,0.002120640904806786,0.019557021677662583
2020-08-04,764,41,723,4,17,613.0,36.57142857142857,576.4285714285714,1.4285714285714286,11.857142857142858,0.05366492146596859,0.9463350785340314,0.005235602094240838,0.02225130890052356,0.05965975297133535,0.9403402470286647,0.0023304591004427873,0.019342810533675134
2020-08-05,735,33,702,0,19,605.7142857142857,30.285714285714285,575.4285714285714,1.4285714285714286,11.0,0.044897959183673466,0.9551020408163265,0.0,0.02585034013605442,0.05,0.9500000000000001,0.002358490566037736,0.01816037735849057
2020-08-06,652,30,622,2,12,598.5714285714286,30.142857142857142,568.4285714285714,1.2857142857142858,10.571428571428571,0.046012269938650305,0.9539877300613497,0.003067484662576687,0.018404907975460124,0.05035799522673031,0.9496420047732698,0.0021479713603818618,0.01766109785202864
2020-08-07,629,28,601,2,8,602.7142857142857,30.571428571428573,572.1428571428571,1.4285714285714286,11.0,0.04451510333863275,0.9554848966613673,0.003179650238473768,0.012718600953895072,0.05072292012325196,0.949277079876748,0.0023702299123014936,0.0182507703247215
2020-08-08,292,17,275,0,3,599.8571428571429,43.0,556.8571428571429,1.5714285714285714,9.571428571428571,0.05821917808219178,0.9417808219178082,0.0,0.010273972602739725,0.0716837342224339,0.9283162657775661,0.002619671350321505,0.01595618004286735
2020-08-09,331,23,308,0,3,598.5714285714286,48.285714285714285,550.2857142857143,1.7142857142857142,8.428571428571429,0.06948640483383686,0.9305135951661632,0.0,0.00906344410876133,0.08066825775656325,0.9193317422434368,0.002863961813842482,0.014081145584725539
2020-08-10,816,42,774,2,15,608.4285714285714,48.857142857142854,559.5714285714286,1.4285714285714286,8.428571428571429,0.051470588235294115,0.9485294117647058,0.0024509803921568627,0.01838235294117647,0.08030054003287156,0.9196994599671284,0.0023479690068091102,0.01385301714017375
2020-08-11,744,128,616,5,7,617.1428571428571,49.0,568.1428571428571,1.5714285714285714,8.714285714285714,0.17204301075268819,0.8279569892473119,0.006720430107526882,0.009408602150537635,0.07939814814814815,0.9206018518518518,0.0025462962962962965,0.01412037037037037
2020-08-12,726,70,656,1,11,624.0,51.57142857142857,572.4285714285714,1.5714285714285714,8.714285714285714,0.09641873278236915,0.9035812672176309,0.0013774104683195593,0.015151515151515152,0.08264652014652014,0.9173534798534799,0.0025183150183150185,0.013965201465201464
2020-08-13,721,34,687,0,12,626.8571428571429,52.42857142857143,574.4285714285714,1.5714285714285714,9.142857142857142,0.047156726768377254,0.9528432732316228,0.0,0.016643550624133148,0.08363719234275296,0.916362807657247,0.0025068368277119417,0.014585232452142204
2020-08-14,690,29,661,3,10,563.1428571428571,50.42857142857143,512.7142857142857,1.2857142857142858,7.714285714285714,0.042028985507246375,0.9579710144927536,0.004347826086956522,0.014492753623188406,0.0895484525621512,0.9104515474378487,0.0022831050228310505,0.013698630136986302
2020-08-15,340,35,305,0,3,553.5714285714286,36.285714285714285,517.2857142857143,0.8571428571428571,7.857142857142857,0.10294117647058823,0.8970588235294118,0.0,0.008823529411764706,0.0655483870967742,0.9344516129032259,0.0015483870967741935,0.014193548387096773
2020-08-16,351,29,322,0,6,537.0,30.571428571428573,506.42857142857144,0.8571428571428571,7.714285714285714,0.08262108262108261,0.9173789173789174,0.0,0.017094017094017096,0.05693003458366587,0.9430699654163341,0.001596169193934557,0.014365522745411015
2020-08-17,370,28,342,0,5,535.7142857142857,31.285714285714285,504.42857142857144,1.0,7.428571428571429,0.07567567567567568,0.9243243243243243,0.0,0.013513513513513514,0.0584,0.9416000000000001,0.0018666666666666669,0.013866666666666668
2020-08-18,677,29,648,2,8,529.7142857142857,31.857142857142858,497.85714285714283,1.0,8.142857142857142,0.04283604135893648,0.9571639586410635,0.0029542097488921715,0.011816838995568686,0.060140237324703354,0.9398597626752967,0.001887810140237325,0.015372168284789645
2020-08-19,610,30,580,1,10,534.4285714285714,35.42857142857143,499.0,1.1428571428571428,8.571428571428571,0.04918032786885246,0.9508196721311475,0.001639344262295082,0.01639344262295082,0.06629243517775996,0.93370756482224,0.0021384656508954825,0.01603849238171612
2020-08-20,712,39,673,1,10,536.0,35.142857142857146,500.85714285714283,1.1428571428571428,8.428571428571429,0.054775280898876406,0.9452247191011236,0.0014044943820224719,0.014044943820224719,0.06556503198294243,0.9344349680170575,0.0021321961620469083,0.01572494669509595
2020-08-21,648,33,615,3,15,604.0,44.857142857142854,559.1428571428571,1.2857142857142858,8.857142857142858,0.05092592592592592,0.9490740740740741,0.004629629629629629,0.023148148148148147,0.07426679280983917,0.9257332071901608,0.0021286660359508044,0.014664143803216652
2020-08-22,373,60,313,1,6,603.4285714285714,46.285714285714285,557.1428571428571,1.4285714285714286,10.0,0.16085790884718498,0.839142091152815,0.002680965147453083,0.0160857908847185,0.07670454545454546,0.9232954545454545,0.0023674242424242425,0.016571969696969696
2020-08-23,362,27,335,0,5,618.7142857142857,47.857142857142854,570.8571428571429,1.4285714285714286,10.571428571428571,0.07458563535911603,0.925414364640884,0.0,0.013812154696132596,0.0773493419533595,0.9226506580466406,0.0023089355806972986,0.01708612329716001
2020-08-24,846,96,750,1,8,610.4285714285714,47.285714285714285,563.1428571428571,1.8571428571428572,11.428571428571429,0.11347517730496454,0.8865248226950354,0.001182033096926714,0.009456264775413711,0.07746314065059677,0.9225368593494031,0.0030423589983618066,0.01872220922068804
2020-08-25,673,39,634,3,16,616.2857142857143,47.57142857142857,568.7142857142857,1.8571428571428572,10.0,0.05794947994056464,0.9420505200594353,0.004457652303120356,0.0237741456166419,0.0771905424200278,0.922809457579972,0.003013444598980065,0.016226240148354193
2020-08-26,717,41,676,1,14,620.0,43.0,577.0,1.8571428571428572,10.142857142857142,0.05718270571827057,0.9428172942817294,0.001394700139470014,0.019525801952580194,0.06935483870967742,0.9306451612903226,0.0029953917050691246,0.016359447004608296
2020-08-27,654,35,619,4,16,626.8571428571429,45.57142857142857,581.2857142857143,1.8571428571428572,10.142857142857142,0.053516819571865444,0.9464831804281345,0.0061162079510703364,0.024464831804281346,0.0726982680036463,0.9273017319963537,0.0029626253418413855,0.01618049225159526
2020-08-28,689,35,654,3,5,608.0,35.714285714285715,572.2857142857143,2.142857142857143,10.285714285714286,0.05079825834542816,0.9492017416545718,0.0043541364296081275,0.00725689404934688,0.0587406015037594,0.9412593984962406,0.0035244360902255637,0.01691729323308271
2020-08-29,399,28,371,1,7,594.4285714285714,35.142857142857146,559.2857142857143,2.142857142857143,9.571428571428571,0.07017543859649122,0.9298245614035088,0.002506265664160401,0.017543859649122806,0.05912040374909878,0.9408795962509012,0.003604902667627974,0.016101898582071617
2020-08-30,410,45,365,0,5,581.5714285714286,34.42857142857143,547.1428571428571,2.142857142857143,8.857142857142858,0.10975609756097561,0.8902439024390244,0.0,0.012195121951219513,0.05919921395234587,0.9408007860476542,0.0036845983787767134,0.015229673298943749
2020-08-31,714,27,687,3,9,579.8571428571429,33.857142857142854,546.0,1.8571428571428572,7.714285714285714,0.037815126050420166,0.9621848739495799,0.004201680672268907,0.012605042016806723,0.05838876570583887,0.941611234294161,0.003202759300320276,0.013303769401330377
2020-09-01,578,35,543,3,11,569.0,34.57142857142857,534.4285714285714,1.8571428571428572,9.285714285714286,0.06055363321799308,0.9394463667820069,0.005190311418685121,0.01903114186851211,0.06075822244539292,0.9392417775546071,0.003263871453678132,0.01631935726839066
2020-09-02,627,36,591,1,9,550.5714285714286,33.857142857142854,516.7142857142857,1.7142857142857142,9.142857142857142,0.05741626794258373,0.9425837320574163,0.001594896331738437,0.014354066985645933,0.06149455111572392,0.938505448884276,0.0031136481577581734,0.01660612350804359
2020-09-03,642,31,611,2,8,522.4285714285714,29.285714285714285,493.14285714285717,1.7142857142857142,8.714285714285714,0.048286604361370715,0.9517133956386293,0.003115264797507788,0.012461059190031152,0.05605687722176647,0.9439431227782336,0.0032813781788351105,0.016680339075745145
2020-09-04,613,40,573,3,16,532.0,30.714285714285715,501.2857142857143,1.7142857142857142,9.0,0.06525285481239804,0.9347471451876019,0.004893964110929853,0.026101141924959218,0.057733619763694954,0.942266380236305,0.0032223415682062296,0.016917293233082706
2020-09-05,270,23,247,0,6,551.0,31.0,520.0,1.5714285714285714,9.142857142857142,0.08518518518518518,0.9148148148148149,0.0,0.022222222222222223,0.056261343012704176,0.9437386569872959,0.002851957479906663,0.016593207155820584
2020-09-06,213,13,200,0,2,550.4285714285714,29.714285714285715,520.7142857142857,1.5714285714285714,9.714285714285714,0.06103286384976526,0.9389671361502347,0.0,0.009389671361502348,0.053983908642616145,0.9460160913573837,0.002854918245522969,0.017648585517778353
2020-09-07,781,37,744,3,11,533.0,28.0,505.0,1.4285714285714286,9.428571428571429,0.04737516005121639,0.9526248399487837,0.0038412291933418692,0.014084507042253521,0.0525328330206379,0.9474671669793621,0.002680246582685607,0.01768962744572501
2020-09-08,711,37,674,2,12,517.1428571428571,25.571428571428573,491.57142857142856,1.1428571428571428,7.428571428571429,0.052039381153305204,0.9479606188466948,0.0028129395218002813,0.016877637130801686,0.0494475138121547,0.9505524861878454,0.0022099447513812156,0.014364640883977903
2020-09-09,623,27,596,1,13,521.4285714285714,26.142857142857142,495.2857142857143,1.1428571428571428,7.714285714285714,0.04333868378812199,0.956661316211878,0.0016051364365971107,0.02086677367576244,0.05013698630136986,0.9498630136986301,0.002191780821917808,0.014794520547945205
2020-09-10,520,19,501,1,6,538.7142857142857,29.142857142857142,509.57142857142856,1.1428571428571428,8.714285714285714,0.03653846153846154,0.9634615384615385,0.0019230769230769232,0.011538461538461539,0.054097056483691335,0.9459029435163088,0.0021214531954388757,0.01617608061522143
2020-09-11,502,23,479,1,2,504.2857142857143,27.285714285714285,477.0,0.7142857142857143,8.285714285714286,0.045816733067729085,0.954183266932271,0.00199203187250996,0.00398406374501992,0.05410764872521246,0.9458923512747875,0.00141643059490085,0.01643059490084986
2020-09-12,300,27,273,0,8,476.42857142857144,25.0,451.42857142857144,0.5714285714285714,7.571428571428571,0.09,0.91,0.0,0.02666666666666667,0.05247376311844078,0.9475262368815592,0.0011994002998500749,0.015892053973013492
2020-09-13,334,34,300,0,9,455.57142857142856,25.714285714285715,429.85714285714283,1.1428571428571428,6.857142857142857,0.10179640718562874,0.8982035928143712,0.0,0.02694610778443114,0.05644402634054563,0.9435559736594543,0.002508623392913139,0.015051740357478834
2020-09-14,540,24,516,0,8,449.85714285714283,27.0,422.85714285714283,1.1428571428571428,7.571428571428571,0.044444444444444446,0.9555555555555556,0.0,0.014814814814814815,0.060019053667831064,0.9399809463321689,0.0025404890441409972,0.016830739917434105
2020-09-15,516,21,495,1,7,448.14285714285717,26.714285714285715,421.42857142857144,1.4285714285714286,8.285714285714286,0.040697674418604654,0.9593023255813954,0.001937984496124031,0.013565891472868217,0.059611093401338855,0.9403889065986611,0.0031877590054191903,0.018489002231431306
2020-09-16,477,32,445,5,8,432.85714285714283,25.857142857142858,407.0,1.4285714285714286,7.857142857142857,0.06708595387840671,0.9329140461215933,0.010482180293501049,0.016771488469601678,0.05973597359735974,0.9402640264026403,0.003300330033003301,0.018151815181518153
2020-09-17,480,28,452,1,11,412.14285714285717,23.571428571428573,388.57142857142856,1.4285714285714286,6.714285714285714,0.058333333333333334,0.9416666666666667,0.0020833333333333333,0.022916666666666665,0.05719237435008666,0.9428076256499133,0.0034662045060658577,0.016291161178509532
2020-09-18,490,21,469,3,7,399.85714285714283,23.571428571428573,376.2857142857143,1.5714285714285714,6.571428571428571,0.04285714285714286,0.9571428571428572,0.006122448979591836,0.014285714285714285,0.058949624866023585,0.9410503751339765,0.003929974991068239,0.016434440871739908
2020-09-19,193,21,172,0,5,394.57142857142856,25.428571428571427,369.14285714285717,1.7142857142857142,7.285714285714286,0.10880829015544041,0.8911917098445595,0.0,0.025906735751295335,0.06444605358435916,0.9355539464156409,0.004344677769732078,0.018464880521361332
2020-09-20,189,18,171,0,1,395.85714285714283,26.142857142857142,369.7142857142857,1.4285714285714286,8.0,0.09523809523809523,0.9047619047619048,0.0,0.005291005291005291,0.06604114038253338,0.9339588596174667,0.0036088054853843383,0.020209310718152292
2020-09-21,454,24,430,1,7,387.85714285714283,25.0,362.85714285714283,1.5714285714285714,7.142857142857143,0.05286343612334802,0.947136563876652,0.0022026431718061676,0.015418502202643172,0.06445672191528545,0.9355432780847145,0.004051565377532229,0.01841620626151013
2020-09-22,479,34,445,2,12,383.42857142857144,25.285714285714285,358.14285714285717,1.5714285714285714,7.571428571428571,0.0709812108559499,0.9290187891440501,0.0041753653444676405,0.025052192066805846,0.06594634873323398,0.9340536512667661,0.004098360655737704,0.019746646795827123
2020-09-23,486,37,449,3,13,391.0,26.571428571428573,364.42857142857144,1.5714285714285714,7.428571428571429,0.07613168724279835,0.9238683127572016,0.006172839506172839,0.026748971193415638,0.0679576178297406,0.9320423821702595,0.004018998903909389,0.018998903909389842
2020-09-24,424,20,404,2,5,406.57142857142856,46.42857142857143,360.14285714285717,1.5714285714285714,8.142857142857142,0.04716981132075472,0.9528301886792453,0.0047169811320754715,0.01179245283018868,0.11419536191145468,0.8858046380885454,0.003865073787772312,0.020028109627547433
2020-09-25,459,23,436,3,10,406.7142857142857,47.42857142857143,359.2857142857143,1.8571428571428572,8.285714285714286,0.05010893246187364,0.9498910675381264,0.006535947712418301,0.02178649237472767,0.11661397962767826,0.8833860203723217,0.0045662100456621,0.020372321742184757
2020-09-26,246,30,216,0,4,401.42857142857144,49.142857142857146,352.2857142857143,1.8571428571428572,7.285714285714286,0.12195121951219512,0.8780487804878049,0.0,0.016260162601626018,0.12241992882562278,0.8775800711743772,0.004626334519572953,0.018149466192170817
2020-09-27,298,157,141,0,6,393.7142857142857,46.714285714285715,347.0,1.4285714285714286,7.0,0.5268456375838926,0.47315436241610737,0.0,0.020134228187919462,0.11865021770682148,0.8813497822931785,0.00362844702467344,0.017779390420899856
2020-09-28,455,31,424,3,8,397.85714285714283,52.714285714285715,345.14285714285717,1.1428571428571428,7.0,0.06813186813186813,0.9318681318681319,0.006593406593406593,0.017582417582417582,0.1324955116696589,0.8675044883303412,0.002872531418312388,0.017594254937163375
2020-09-29,442,46,396,2,5,384.57142857142856,52.714285714285715,331.85714285714283,0.8571428571428571,6.714285714285714,0.10407239819004525,0.8959276018099548,0.004524886877828055,0.011312217194570135,0.13707280832095098,0.862927191679049,0.002228826151560178,0.017459138187221397
2020-09-30,432,20,412,0,11,377.14285714285717,53.857142857142854,323.2857142857143,0.8571428571428571,6.428571428571429,0.046296296296296294,0.9537037037037037,0.0,0.02546296296296296,0.1428030303030303,0.8571969696969696,0.0022727272727272726,0.017045454545454544
2020-10-01,453,62,391,0,5,369.0,41.42857142857143,327.57142857142856,0.8571428571428571,6.142857142857143,0.1368653421633554,0.8631346578366446,0.0,0.011037527593818985,0.11227255129694155,0.8877274487030584,0.0023228803716608595,0.01664730933023616
2020-10-02,366,23,343,1,8,365.57142857142856,40.285714285714285,325.2857142857143,0.42857142857142855,6.571428571428571,0.06284153005464481,0.9371584699453552,0.00273224043715847,0.02185792349726776,0.11019929660023448,0.8898007033997656,0.0011723329425556857,0.01797577178585385
2020-10-03,194,38,156,0,2,358.85714285714283,35.714285714285715,323.14285714285717,0.42857142857142855,6.428571428571429,0.1958762886597938,0.8041237113402062,0.0,0.010309278350515464,0.09952229299363058,0.9004777070063695,0.0011942675159235668,0.017914012738853506
2020-10-04,241,70,171,0,4,351.85714285714283,36.0,315.85714285714283,0.5714285714285714,6.0,0.29045643153526973,0.7095435684647303,0.0,0.016597510373443983,0.1023142509135201,0.8976857490864799,0.0016240357287860333,0.01705237515225335
2020-10-05,431,23,408,0,11,344.14285714285717,30.0,314.14285714285717,0.8571428571428571,6.0,0.05336426914153132,0.9466357308584686,0.0,0.025522041763341066,0.087173100871731,0.912826899128269,0.0024906600249066,0.017434620174346202
2020-10-06,395,14,381,2,4,349.14285714285717,29.857142857142858,319.2857142857143,0.7142857142857143,5.571428571428571,0.035443037974683546,0.9645569620253165,0.005063291139240506,0.010126582278481013,0.08551554828150572,0.9144844517184942,0.00204582651391162,0.015957446808510637
2020-10-07,383,22,361,1,8,349.42857142857144,27.714285714285715,321.7142857142857,0.7142857142857143,5.714285714285714,0.057441253263707574,0.9425587467362925,0.0026109660574412533,0.020887728459530026,0.07931316434995912,0.9206868356500408,0.002044153720359771,0.016353229762878167
2020-10-08,399,20,379,2,5,344.2857142857143,20.285714285714285,324.0,0.7142857142857143,5.142857142857143,0.05012531328320802,0.949874686716792,0.005012531328320802,0.012531328320802004,0.05892116182572614,0.9410788381742738,0.002074688796680498,0.014937759336099586
2020-10-09,401,22,379,0,5,312.7142857142857,21.571428571428573,291.14285714285717,0.7142857142857143,3.857142857142857,0.05486284289276808,0.9451371571072319,0.0,0.012468827930174564,0.06898126998629511,0.9310187300137049,0.0022841480127912287,0.012334399269072635
2020-10-10,196,23,173,0,3,313.42857142857144,21.714285714285715,291.7142857142857,0.7142857142857143,3.7142857142857144,0.11734693877551021,0.8826530612244898,0.0,0.015306122448979591,0.06927985414767548,0.9307201458523245,0.0022789425706472195,0.011850501367365542
2020-10-11,205,18,187,0,0,316.0,21.428571428571427,294.57142857142856,0.5714285714285714,3.4285714285714284,0.08780487804878048,0.9121951219512195,0.0,0.0,0.06781193490054249,0.9321880650994575,0.0018083182640144665,0.0108499095840868
2020-10-12,210,32,178,0,2,316.14285714285717,21.428571428571427,294.7142857142857,0.42857142857142855,3.5714285714285716,0.1523809523809524,0.8476190476190476,0.0,0.009523809523809525,0.06778129236330771,0.9322187076366922,0.0013556258472661544,0.011296882060551287
2020-10-13,400,15,385,2,3,315.0,22.142857142857142,292.85714285714283,0.42857142857142855,3.857142857142857,0.0375,0.9625,0.005,0.0075,0.07029478458049887,0.929705215419501,0.0013605442176870747,0.012244897959183673
2020-10-14,401,20,381,0,6,310.85714285714283,20.142857142857142,290.7142857142857,0.42857142857142855,3.7142857142857144,0.04987531172069826,0.9501246882793017,0.0,0.014962593516209476,0.06479779411764706,0.935202205882353,0.0013786764705882354,0.011948529411764707
2020-10-15,400,20,380,1,6,298.42857142857144,20.285714285714285,278.14285714285717,0.42857142857142855,4.0,0.05,0.95,0.0025,0.015,0.06797510770703685,0.9320248922929631,0.0014360938247965532,0.013403542364767831
2020-10-16,393,27,366,0,7,323.0,18.571428571428573,304.42857142857144,0.42857142857142855,4.142857142857143,0.06870229007633588,0.9312977099236641,0.0,0.017811704834605598,0.05749668288367979,0.9425033171163203,0.001326846528084918,0.012826183104820877
2020-10-17,167,9,158,0,2,311.57142857142856,18.285714285714285,293.2857142857143,0.2857142857142857,4.285714285714286,0.05389221556886228,0.9461077844311377,0.0,0.011976047904191617,0.058688674919761576,0.9413113250802384,0.0009170105456212746,0.01375515818431912
2020-10-18,118,19,99,0,2,300.0,17.857142857142858,282.14285714285717,0.42857142857142855,4.428571428571429,0.16101694915254236,0.8389830508474576,0.0,0.01694915254237288,0.05952380952380953,0.9404761904761906,0.0014285714285714286,0.014761904761904763
2020-10-19,382,20,362,0,3,285.2857142857143,18.142857142857142,267.14285714285717,0.2857142857142857,5.0,0.05235602094240838,0.9476439790575916,0.0,0.007853403141361256,0.06359539308963445,0.9364046069103656,0.00100150225338007,0.017526289434151226
2020-10-20,320,13,307,1,4,274.2857142857143,17.142857142857142,257.14285714285717,0.42857142857142855,4.857142857142857,0.040625,0.959375,0.003125,0.0125,0.0625,0.9375000000000001,0.0015624999999999999,0.017708333333333333
2020-10-21,320,17,303,1,7,279.14285714285717,18.428571428571427,260.7142857142857,0.42857142857142855,5.0,0.053125,0.946875,0.003125,0.021875,0.06601842374616171,0.9339815762538383,0.0015353121801432955,0.017911975435005115
2020-10-22,297,22,275,0,10,286.14285714285717,17.428571428571427,268.7142857142857,0.42857142857142855,4.857142857142857,0.07407407407407407,0.9259259259259259,0.0,0.03367003367003367,0.06090863704443334,0.9390913629555666,0.0014977533699450823,0.01697453819271093
2020-10-23,316,20,296,1,6,273.42857142857144,16.714285714285715,256.7142857142857,0.7142857142857143,4.857142857142857,0.06329113924050633,0.9367088607594937,0.0031645569620253164,0.0189873417721519,0.061128526645768025,0.9388714733542319,0.002612330198537095,0.017763845350052244
2020-10-24,201,18,183,0,3,269.0,16.714285714285715,252.28571428571428,0.8571428571428571,4.714285714285714,0.08955223880597014,0.9104477611940298,0.0,0.014925373134328358,0.06213489113117366,0.9378651088688263,0.003186404673393521,0.017525225703664365
2020-10-25,167,12,155,0,1,262.7142857142857,16.571428571428573,246.14285714285714,1.0,4.857142857142857,0.0718562874251497,0.9281437125748503,0.0,0.005988023952095809,0.06307775965198478,0.9369222403480152,0.003806416530723219,0.018488308863512777
